label,size,model_condition,pid,time
10,416,model_3_SeedDen_1,1766693,30
11,231,model_3_SeedDen_1,1766693,30
12,354,model_3_SeedDen_1,1766693,30
13,813,model_3_SeedDen_1,1766693,30
14,3,model_3_SeedDen_1,1766693,30
15,198,model_3_SeedDen_1,1766693,30
16,209,model_3_SeedDen_1,1766693,30
17,1,model_3_SeedDen_1,1766693,30
18,531,model_3_SeedDen_1,1766693,30
19,417,model_3_SeedDen_1,1766693,30
20,381,model_3_SeedDen_1,1766693,30
21,351,model_3_SeedDen_1,1766693,30
22,3,model_3_SeedDen_1,1766693,30
23,336,model_3_SeedDen_1,1766693,30
24,226,model_3_SeedDen_1,1766693,30
25,231,model_3_SeedDen_1,1766693,30
26,2,model_3_SeedDen_1,1766693,30
27,1,model_3_SeedDen_1,1766693,30
28,214,model_3_SeedDen_1,1766693,30
29,183,model_3_SeedDen_1,1766693,30
30,165,model_3_SeedDen_1,1766693,30
31,151,model_3_SeedDen_1,1766693,30
32,107,model_3_SeedDen_1,1766693,30
33,127,model_3_SeedDen_1,1766693,30
34,99,model_3_SeedDen_1,1766693,30
0,984,model_3_SeedDen_1,1766693,40
1,2606,model_3_SeedDen_1,1766693,40
2,4,model_3_SeedDen_1,1766693,40
3,346,model_3_SeedDen_1,1766693,40
4,370,model_3_SeedDen_1,1766693,40
5,1254,model_3_SeedDen_1,1766693,40
6,1,model_3_SeedDen_1,1766693,40
7,1,model_3_SeedDen_1,1766693,40
8,2451,model_3_SeedDen_1,1766693,40
9,2071,model_3_SeedDen_1,1766693,40
10,1,model_3_SeedDen_1,1766693,40
11,1595,model_3_SeedDen_1,1766693,40
12,1,model_3_SeedDen_1,1766693,40
13,2,model_3_SeedDen_1,1766693,40
14,1,model_3_SeedDen_1,1766693,40
15,3,model_3_SeedDen_1,1766693,40
16,5,model_3_SeedDen_1,1766693,40
17,350,model_3_SeedDen_1,1766693,40
18,8,model_3_SeedDen_1,1766693,40
19,594,model_3_SeedDen_1,1766693,40
20,833,model_3_SeedDen_1,1766693,40
21,1,model_3_SeedDen_1,1766693,40
22,2,model_3_SeedDen_1,1766693,40
23,367,model_3_SeedDen_1,1766693,40
24,2,model_3_SeedDen_1,1766693,40
25,309,model_3_SeedDen_1,1766693,40
26,1,model_3_SeedDen_1,1766693,40
27,228,model_3_SeedDen_1,1766693,40
28,236,model_3_SeedDen_1,1766693,40
29,1,model_3_SeedDen_1,1766693,40
30,198,model_3_SeedDen_1,1766693,40
31,154,model_3_SeedDen_1,1766693,40
32,1,model_3_SeedDen_1,1766693,40
33,3,model_3_SeedDen_1,1766693,40
0,31,model_2_SeedDen_0.5,3782197,10
1,22,model_2_SeedDen_0.5,3782197,10
2,22,model_2_SeedDen_0.5,3782197,10
3,27,model_2_SeedDen_0.5,3782197,10
4,60,model_2_SeedDen_0.5,3782197,10
5,23,model_2_SeedDen_0.5,3782197,10
6,21,model_2_SeedDen_0.5,3782197,10
7,31,model_2_SeedDen_0.5,3782197,10
8,24,model_2_SeedDen_0.5,3782197,10
9,30,model_2_SeedDen_0.5,3782197,10
10,29,model_2_SeedDen_0.5,3782197,10
11,28,model_2_SeedDen_0.5,3782197,10
12,12,model_2_SeedDen_0.5,3782197,10
13,29,model_2_SeedDen_0.5,3782197,10
14,24,model_2_SeedDen_0.5,3782197,10
15,22,model_2_SeedDen_0.5,3782197,10
16,59,model_2_SeedDen_0.5,3782197,10
17,28,model_2_SeedDen_0.5,3782197,10
18,27,model_2_SeedDen_0.5,3782197,10
19,56,model_2_SeedDen_0.5,3782197,10
20,30,model_2_SeedDen_0.5,3782197,10
21,20,model_2_SeedDen_0.5,3782197,10
22,36,model_2_SeedDen_0.5,3782197,10
23,34,model_2_SeedDen_0.5,3782197,10
24,31,model_2_SeedDen_0.5,3782197,10
25,26,model_2_SeedDen_0.5,3782197,10
26,32,model_2_SeedDen_0.5,3782197,10
0,116,model_2_SeedDen_0.5,3782197,20
1,91,model_2_SeedDen_0.5,3782197,20
2,96,model_2_SeedDen_0.5,3782197,20
3,107,model_2_SeedDen_0.5,3782197,20
4,198,model_2_SeedDen_0.5,3782197,20
5,81,model_2_SeedDen_0.5,3782197,20
6,101,model_2_SeedDen_0.5,3782197,20
7,110,model_2_SeedDen_0.5,3782197,20
8,106,model_2_SeedDen_0.5,3782197,20
9,108,model_2_SeedDen_0.5,3782197,20
10,109,model_2_SeedDen_0.5,3782197,20
11,119,model_2_SeedDen_0.5,3782197,20
12,38,model_2_SeedDen_0.5,3782197,20
13,115,model_2_SeedDen_0.5,3782197,20
14,86,model_2_SeedDen_0.5,3782197,20
15,72,model_2_SeedDen_0.5,3782197,20
16,172,model_2_SeedDen_0.5,3782197,20
17,114,model_2_SeedDen_0.5,3782197,20
18,88,model_2_SeedDen_0.5,3782197,20
19,174,model_2_SeedDen_0.5,3782197,20
20,94,model_2_SeedDen_0.5,3782197,20
21,78,model_2_SeedDen_0.5,3782197,20
22,123,model_2_SeedDen_0.5,3782197,20
23,113,model_2_SeedDen_0.5,3782197,20
24,115,model_2_SeedDen_0.5,3782197,20
25,90,model_2_SeedDen_0.5,3782197,20
26,83,model_2_SeedDen_0.5,3782197,20
0,614,model_2_SeedDen_0.5,3782197,30
1,247,model_2_SeedDen_0.5,3782197,30
2,616,model_2_SeedDen_0.5,3782197,30
3,200,model_2_SeedDen_0.5,3782197,30
4,235,model_2_SeedDen_0.5,3782197,30
5,227,model_2_SeedDen_0.5,3782197,30
6,234,model_2_SeedDen_0.5,3782197,30
7,613,model_2_SeedDen_0.5,3782197,30
8,261,model_2_SeedDen_0.5,3782197,30
9,241,model_2_SeedDen_0.5,3782197,30
10,90,model_2_SeedDen_0.5,3782197,30
11,202,model_2_SeedDen_0.5,3782197,30
12,341,model_2_SeedDen_0.5,3782197,30
13,202,model_2_SeedDen_0.5,3782197,30
14,516,model_2_SeedDen_0.5,3782197,30
15,206,model_2_SeedDen_0.5,3782197,30
16,186,model_2_SeedDen_0.5,3782197,30
17,260,model_2_SeedDen_0.5,3782197,30
18,209,model_2_SeedDen_0.5,3782197,30
19,179,model_2_SeedDen_0.5,3782197,30
20,168,model_2_SeedDen_0.5,3782197,30
0,1847,model_2_SeedDen_0.5,3782197,40
1,819,model_2_SeedDen_0.5,3782197,40
2,355,model_2_SeedDen_0.5,3782197,40
3,402,model_2_SeedDen_0.5,3782197,40
4,865,model_2_SeedDen_0.5,3782197,40
5,1335,model_2_SeedDen_0.5,3782197,40
6,217,model_2_SeedDen_0.5,3782197,40
7,409,model_2_SeedDen_0.5,3782197,40
8,681,model_2_SeedDen_0.5,3782197,40
9,546,model_2_SeedDen_0.5,3782197,40
10,1019,model_2_SeedDen_0.5,3782197,40
11,578,model_2_SeedDen_0.5,3782197,40
12,421,model_2_SeedDen_0.5,3782197,40
13,294,model_2_SeedDen_0.5,3782197,40
0,29,model_2_SeedDen_0.5,3782182,10
1,22,model_2_SeedDen_0.5,3782182,10
2,25,model_2_SeedDen_0.5,3782182,10
3,26,model_2_SeedDen_0.5,3782182,10
4,12,model_2_SeedDen_0.5,3782182,10
5,27,model_2_SeedDen_0.5,3782182,10
6,29,model_2_SeedDen_0.5,3782182,10
7,20,model_2_SeedDen_0.5,3782182,10
8,31,model_2_SeedDen_0.5,3782182,10
9,22,model_2_SeedDen_0.5,3782182,10
10,29,model_2_SeedDen_0.5,3782182,10
11,29,model_2_SeedDen_0.5,3782182,10
12,27,model_2_SeedDen_0.5,3782182,10
13,31,model_2_SeedDen_0.5,3782182,10
14,24,model_2_SeedDen_0.5,3782182,10
15,15,model_2_SeedDen_0.5,3782182,10
16,35,model_2_SeedDen_0.5,3782182,10
17,24,model_2_SeedDen_0.5,3782182,10
18,25,model_2_SeedDen_0.5,3782182,10
19,28,model_2_SeedDen_0.5,3782182,10
20,25,model_2_SeedDen_0.5,3782182,10
21,26,model_2_SeedDen_0.5,3782182,10
22,27,model_2_SeedDen_0.5,3782182,10
23,28,model_2_SeedDen_0.5,3782182,10
24,30,model_2_SeedDen_0.5,3782182,10
25,35,model_2_SeedDen_0.5,3782182,10
26,25,model_2_SeedDen_0.5,3782182,10
27,20,model_2_SeedDen_0.5,3782182,10
0,114,model_2_SeedDen_0.5,3782182,20
1,153,model_2_SeedDen_0.5,3782182,20
2,196,model_2_SeedDen_0.5,3782182,20
3,53,model_2_SeedDen_0.5,3782182,20
4,106,model_2_SeedDen_0.5,3782182,20
5,79,model_2_SeedDen_0.5,3782182,20
6,119,model_2_SeedDen_0.5,3782182,20
7,91,model_2_SeedDen_0.5,3782182,20
8,111,model_2_SeedDen_0.5,3782182,20
9,114,model_2_SeedDen_0.5,3782182,20
10,116,model_2_SeedDen_0.5,3782182,20
11,111,model_2_SeedDen_0.5,3782182,20
12,103,model_2_SeedDen_0.5,3782182,20
13,111,model_2_SeedDen_0.5,3782182,20
14,32,model_2_SeedDen_0.5,3782182,20
15,102,model_2_SeedDen_0.5,3782182,20
16,95,model_2_SeedDen_0.5,3782182,20
17,99,model_2_SeedDen_0.5,3782182,20
18,109,model_2_SeedDen_0.5,3782182,20
19,168,model_2_SeedDen_0.5,3782182,20
20,111,model_2_SeedDen_0.5,3782182,20
21,96,model_2_SeedDen_0.5,3782182,20
22,113,model_2_SeedDen_0.5,3782182,20
23,121,model_2_SeedDen_0.5,3782182,20
24,73,model_2_SeedDen_0.5,3782182,20
0,246,model_2_SeedDen_0.5,3782182,30
1,302,model_2_SeedDen_0.5,3782182,30
2,378,model_2_SeedDen_0.5,3782182,30
3,479,model_2_SeedDen_0.5,3782182,30
4,376,model_2_SeedDen_0.5,3782182,30
5,190,model_2_SeedDen_0.5,3782182,30
6,207,model_2_SeedDen_0.5,3782182,30
7,238,model_2_SeedDen_0.5,3782182,30
8,257,model_2_SeedDen_0.5,3782182,30
9,241,model_2_SeedDen_0.5,3782182,30
10,230,model_2_SeedDen_0.5,3782182,30
11,228,model_2_SeedDen_0.5,3782182,30
12,87,model_2_SeedDen_0.5,3782182,30
13,217,model_2_SeedDen_0.5,3782182,30
14,203,model_2_SeedDen_0.5,3782182,30
15,232,model_2_SeedDen_0.5,3782182,30
16,249,model_2_SeedDen_0.5,3782182,30
17,549,model_2_SeedDen_0.5,3782182,30
18,241,model_2_SeedDen_0.5,3782182,30
19,238,model_2_SeedDen_0.5,3782182,30
20,236,model_2_SeedDen_0.5,3782182,30
21,150,model_2_SeedDen_0.5,3782182,30
0,1036,model_2_SeedDen_0.5,3782182,40
1,513,model_2_SeedDen_0.5,3782182,40
2,1324,model_2_SeedDen_0.5,3782182,40
3,346,model_2_SeedDen_0.5,3782182,40
4,364,model_2_SeedDen_0.5,3782182,40
5,403,model_2_SeedDen_0.5,3782182,40
6,802,model_2_SeedDen_0.5,3782182,40
7,1981,model_2_SeedDen_0.5,3782182,40
8,421,model_2_SeedDen_0.5,3782182,40
9,398,model_2_SeedDen_0.5,3782182,40
10,942,model_2_SeedDen_0.5,3782182,40
11,365,model_2_SeedDen_0.5,3782182,40
12,363,model_2_SeedDen_0.5,3782182,40
13,252,model_2_SeedDen_0.5,3782182,40
0,25,model_2_SeedDen_0.5,3782178,10
1,34,model_2_SeedDen_0.5,3782178,10
2,33,model_2_SeedDen_0.5,3782178,10
3,32,model_2_SeedDen_0.5,3782178,10
4,30,model_2_SeedDen_0.5,3782178,10
5,32,model_2_SeedDen_0.5,3782178,10
6,28,model_2_SeedDen_0.5,3782178,10
7,34,model_2_SeedDen_0.5,3782178,10
8,29,model_2_SeedDen_0.5,3782178,10
9,27,model_2_SeedDen_0.5,3782178,10
10,8,model_2_SeedDen_0.5,3782178,10
11,33,model_2_SeedDen_0.5,3782178,10
12,29,model_2_SeedDen_0.5,3782178,10
13,24,model_2_SeedDen_0.5,3782178,10
14,20,model_2_SeedDen_0.5,3782178,10
15,22,model_2_SeedDen_0.5,3782178,10
16,20,model_2_SeedDen_0.5,3782178,10
17,29,model_2_SeedDen_0.5,3782178,10
18,29,model_2_SeedDen_0.5,3782178,10
19,57,model_2_SeedDen_0.5,3782178,10
20,29,model_2_SeedDen_0.5,3782178,10
21,25,model_2_SeedDen_0.5,3782178,10
22,29,model_2_SeedDen_0.5,3782178,10
23,27,model_2_SeedDen_0.5,3782178,10
24,30,model_2_SeedDen_0.5,3782178,10
25,13,model_2_SeedDen_0.5,3782178,10
26,16,model_2_SeedDen_0.5,3782178,10
27,22,model_2_SeedDen_0.5,3782178,10
28,29,model_2_SeedDen_0.5,3782178,10
0,109,model_2_SeedDen_0.5,3782178,20
1,120,model_2_SeedDen_0.5,3782178,20
2,116,model_2_SeedDen_0.5,3782178,20
3,106,model_2_SeedDen_0.5,3782178,20
4,119,model_2_SeedDen_0.5,3782178,20
5,120,model_2_SeedDen_0.5,3782178,20
6,107,model_2_SeedDen_0.5,3782178,20
7,128,model_2_SeedDen_0.5,3782178,20
8,115,model_2_SeedDen_0.5,3782178,20
9,109,model_2_SeedDen_0.5,3782178,20
10,40,model_2_SeedDen_0.5,3782178,20
11,119,model_2_SeedDen_0.5,3782178,20
12,99,model_2_SeedDen_0.5,3782178,20
13,94,model_2_SeedDen_0.5,3782178,20
14,76,model_2_SeedDen_0.5,3782178,20
15,91,model_2_SeedDen_0.5,3782178,20
16,70,model_2_SeedDen_0.5,3782178,20
17,111,model_2_SeedDen_0.5,3782178,20
18,107,model_2_SeedDen_0.5,3782178,20
19,183,model_2_SeedDen_0.5,3782178,20
20,112,model_2_SeedDen_0.5,3782178,20
21,99,model_2_SeedDen_0.5,3782178,20
22,101,model_2_SeedDen_0.5,3782178,20
23,101,model_2_SeedDen_0.5,3782178,20
24,109,model_2_SeedDen_0.5,3782178,20
25,20,model_2_SeedDen_0.5,3782178,20
26,71,model_2_SeedDen_0.5,3782178,20
27,63,model_2_SeedDen_0.5,3782178,20
28,89,model_2_SeedDen_0.5,3782178,20
0,226,model_2_SeedDen_0.5,3782178,30
1,528,model_2_SeedDen_0.5,3782178,30
2,249,model_2_SeedDen_0.5,3782178,30
3,482,model_2_SeedDen_0.5,3782178,30
4,579,model_2_SeedDen_0.5,3782178,30
5,429,model_2_SeedDen_0.5,3782178,30
6,259,model_2_SeedDen_0.5,3782178,30
7,210,model_2_SeedDen_0.5,3782178,30
8,451,model_2_SeedDen_0.5,3782178,30
9,219,model_2_SeedDen_0.5,3782178,30
10,170,model_2_SeedDen_0.5,3782178,30
11,163,model_2_SeedDen_0.5,3782178,30
12,469,model_2_SeedDen_0.5,3782178,30
13,344,model_2_SeedDen_0.5,3782178,30
14,460,model_2_SeedDen_0.5,3782178,30
15,206,model_2_SeedDen_0.5,3782178,30
16,211,model_2_SeedDen_0.5,3782178,30
17,174,model_2_SeedDen_0.5,3782178,30
18,67,model_2_SeedDen_0.5,3782178,30
19,158,model_2_SeedDen_0.5,3782178,30
20,177,model_2_SeedDen_0.5,3782178,30
0,2253,model_2_SeedDen_0.5,3782178,40
1,416,model_2_SeedDen_0.5,3782178,40
2,1240,model_2_SeedDen_0.5,3782178,40
3,902,model_2_SeedDen_0.5,3782178,40
4,1411,model_2_SeedDen_0.5,3782178,40
5,391,model_2_SeedDen_0.5,3782178,40
6,341,model_2_SeedDen_0.5,3782178,40
7,906,model_2_SeedDen_0.5,3782178,40
8,545,model_2_SeedDen_0.5,3782178,40
9,739,model_2_SeedDen_0.5,3782178,40
10,381,model_2_SeedDen_0.5,3782178,40
11,321,model_2_SeedDen_0.5,3782178,40
12,290,model_2_SeedDen_0.5,3782178,40
13,293,model_2_SeedDen_0.5,3782178,40
0,21,model_2_SeedDen_0.5,3782190,10
1,24,model_2_SeedDen_0.5,3782190,10
2,22,model_2_SeedDen_0.5,3782190,10
3,28,model_2_SeedDen_0.5,3782190,10
4,33,model_2_SeedDen_0.5,3782190,10
5,18,model_2_SeedDen_0.5,3782190,10
6,20,model_2_SeedDen_0.5,3782190,10
7,44,model_2_SeedDen_0.5,3782190,10
8,30,model_2_SeedDen_0.5,3782190,10
9,25,model_2_SeedDen_0.5,3782190,10
10,55,model_2_SeedDen_0.5,3782190,10
11,29,model_2_SeedDen_0.5,3782190,10
12,34,model_2_SeedDen_0.5,3782190,10
13,28,model_2_SeedDen_0.5,3782190,10
14,25,model_2_SeedDen_0.5,3782190,10
15,26,model_2_SeedDen_0.5,3782190,10
16,27,model_2_SeedDen_0.5,3782190,10
17,18,model_2_SeedDen_0.5,3782190,10
18,30,model_2_SeedDen_0.5,3782190,10
19,20,model_2_SeedDen_0.5,3782190,10
20,21,model_2_SeedDen_0.5,3782190,10
21,23,model_2_SeedDen_0.5,3782190,10
22,21,model_2_SeedDen_0.5,3782190,10
23,25,model_2_SeedDen_0.5,3782190,10
24,25,model_2_SeedDen_0.5,3782190,10
25,26,model_2_SeedDen_0.5,3782190,10
26,29,model_2_SeedDen_0.5,3782190,10
27,23,model_2_SeedDen_0.5,3782190,10
0,86,model_2_SeedDen_0.5,3782190,20
1,169,model_2_SeedDen_0.5,3782190,20
2,201,model_2_SeedDen_0.5,3782190,20
3,72,model_2_SeedDen_0.5,3782190,20
4,75,model_2_SeedDen_0.5,3782190,20
5,119,model_2_SeedDen_0.5,3782190,20
6,116,model_2_SeedDen_0.5,3782190,20
7,92,model_2_SeedDen_0.5,3782190,20
8,169,model_2_SeedDen_0.5,3782190,20
9,217,model_2_SeedDen_0.5,3782190,20
10,108,model_2_SeedDen_0.5,3782190,20
11,79,model_2_SeedDen_0.5,3782190,20
12,116,model_2_SeedDen_0.5,3782190,20
13,106,model_2_SeedDen_0.5,3782190,20
14,67,model_2_SeedDen_0.5,3782190,20
15,101,model_2_SeedDen_0.5,3782190,20
16,121,model_2_SeedDen_0.5,3782190,20
17,90,model_2_SeedDen_0.5,3782190,20
18,191,model_2_SeedDen_0.5,3782190,20
19,102,model_2_SeedDen_0.5,3782190,20
20,92,model_2_SeedDen_0.5,3782190,20
21,112,model_2_SeedDen_0.5,3782190,20
22,110,model_2_SeedDen_0.5,3782190,20
23,74,model_2_SeedDen_0.5,3782190,20
0,720,model_2_SeedDen_0.5,3782190,30
1,325,model_2_SeedDen_0.5,3782190,30
2,473,model_2_SeedDen_0.5,3782190,30
3,247,model_2_SeedDen_0.5,3782190,30
4,202,model_2_SeedDen_0.5,3782190,30
5,262,model_2_SeedDen_0.5,3782190,30
6,418,model_2_SeedDen_0.5,3782190,30
7,616,model_2_SeedDen_0.5,3782190,30
8,176,model_2_SeedDen_0.5,3782190,30
9,257,model_2_SeedDen_0.5,3782190,30
10,241,model_2_SeedDen_0.5,3782190,30
11,618,model_2_SeedDen_0.5,3782190,30
12,164,model_2_SeedDen_0.5,3782190,30
13,250,model_2_SeedDen_0.5,3782190,30
14,240,model_2_SeedDen_0.5,3782190,30
15,223,model_2_SeedDen_0.5,3782190,30
16,225,model_2_SeedDen_0.5,3782190,30
17,149,model_2_SeedDen_0.5,3782190,30
0,1122,model_2_SeedDen_0.5,3782190,40
1,527,model_2_SeedDen_0.5,3782190,40
2,720,model_2_SeedDen_0.5,3782190,40
3,1066,model_2_SeedDen_0.5,3782190,40
4,441,model_2_SeedDen_0.5,3782190,40
5,368,model_2_SeedDen_0.5,3782190,40
6,927,model_2_SeedDen_0.5,3782190,40
7,435,model_2_SeedDen_0.5,3782190,40
8,335,model_2_SeedDen_0.5,3782190,40
9,812,model_2_SeedDen_0.5,3782190,40
10,1302,model_2_SeedDen_0.5,3782190,40
11,658,model_2_SeedDen_0.5,3782190,40
12,436,model_2_SeedDen_0.5,3782190,40
13,253,model_2_SeedDen_0.5,3782190,40
0,22,model_2_SeedDen_0.5,3782196,10
1,28,model_2_SeedDen_0.5,3782196,10
2,8,model_2_SeedDen_0.5,3782196,10
3,21,model_2_SeedDen_0.5,3782196,10
4,6,model_2_SeedDen_0.5,3782196,10
5,25,model_2_SeedDen_0.5,3782196,10
6,13,model_2_SeedDen_0.5,3782196,10
7,49,model_2_SeedDen_0.5,3782196,10
8,28,model_2_SeedDen_0.5,3782196,10
9,22,model_2_SeedDen_0.5,3782196,10
10,29,model_2_SeedDen_0.5,3782196,10
11,23,model_2_SeedDen_0.5,3782196,10
12,11,model_2_SeedDen_0.5,3782196,10
13,31,model_2_SeedDen_0.5,3782196,10
14,30,model_2_SeedDen_0.5,3782196,10
15,32,model_2_SeedDen_0.5,3782196,10
16,23,model_2_SeedDen_0.5,3782196,10
17,23,model_2_SeedDen_0.5,3782196,10
18,25,model_2_SeedDen_0.5,3782196,10
19,36,model_2_SeedDen_0.5,3782196,10
20,22,model_2_SeedDen_0.5,3782196,10
21,25,model_2_SeedDen_0.5,3782196,10
22,25,model_2_SeedDen_0.5,3782196,10
23,30,model_2_SeedDen_0.5,3782196,10
24,26,model_2_SeedDen_0.5,3782196,10
25,26,model_2_SeedDen_0.5,3782196,10
26,25,model_2_SeedDen_0.5,3782196,10
27,25,model_2_SeedDen_0.5,3782196,10
0,93,model_2_SeedDen_0.5,3782196,20
1,186,model_2_SeedDen_0.5,3782196,20
2,98,model_2_SeedDen_0.5,3782196,20
3,11,model_2_SeedDen_0.5,3782196,20
4,16,model_2_SeedDen_0.5,3782196,20
5,75,model_2_SeedDen_0.5,3782196,20
6,148,model_2_SeedDen_0.5,3782196,20
7,231,model_2_SeedDen_0.5,3782196,20
8,92,model_2_SeedDen_0.5,3782196,20
9,79,model_2_SeedDen_0.5,3782196,20
10,55,model_2_SeedDen_0.5,3782196,20
11,109,model_2_SeedDen_0.5,3782196,20
12,115,model_2_SeedDen_0.5,3782196,20
